0,2022-07-04 04:45:09,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:10,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:10,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:10,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:11,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:11,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:11,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:11,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:12,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:12,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:12,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:13,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:13,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:13,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:13,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:14,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:14,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:14,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:15,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:15,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:15,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:16,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:16,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:16,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:17,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:17,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:17,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:18,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:18,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:18,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:18,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:19,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:19,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:19,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:20,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:20,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:20,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:20,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:21,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:21,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:22,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:22,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:22,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:23,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:23,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:23,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
0,2022-07-04 04:45:23,+30.00,At close:  03:30PM IST,"11,285,970",,"2,272.10",(+1.17%),17.524T
