0,2022-07-03 19:10:57,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:10:59,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:10:59,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:10:59,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:10:59,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:00,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:00,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:00,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:01,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:01,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:01,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:01,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:02,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:02,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:02,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:03,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:03,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:03,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:04,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:04,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:04,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:04,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:05,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:05,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:05,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:06,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:06,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:06,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:07,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:07,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:07,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:08,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:08,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:08,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:09,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:09,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:09,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:09,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:10,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:10,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:10,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:11,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:11,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:11,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:12,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:12,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:12,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:12,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:13,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:13,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:13,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:14,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:14,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:14,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:15,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:15,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:15,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:16,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:16,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:16,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:17,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:17,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:17,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:18,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:18,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:18,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:19,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:19,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:19,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:19,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:20,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
0,2022-07-03 19:11:20,"2,590.00",(+1.17%),"11,285,970",,"2,272.10",+30.00,17.524T
